,customerID,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
2951,5960-WPXQM,Fiber optic,No,No,No,No,Yes,No
2952,0684-AOSIH,Fiber optic,Yes,No,No,No,Yes,Yes
2953,8260-NGFNY,DSL,No,No,No,No,No,No
2954,1309-XGFSN,DSL,No,Yes,Yes,No,Yes,Yes
2955,1866-RZZQS,Fiber optic,No,No,Yes,No,Yes,Yes
2956,6968-URWQU,DSL,No,No,No,No,Yes,No
2957,9631-XEYKE,DSL,No,No,No,No,No,No
2958,8631-NBHFZ,DSL,Yes,Yes,Yes,Yes,Yes,No
2959,1335-MXCSE,DSL,No,No,Yes,Yes,No,No
2960,8800-JOOCF,Fiber optic,No,No,No,No,Yes,No
2961,1469-LBJQJ,Fiber optic,No,Yes,Yes,No,Yes,Yes
2962,4958-XCBDQ,Fiber optic,No,No,Yes,No,Yes,Yes
2963,8337-UPOAQ,Fiber optic,No,No,Yes,No,No,Yes
2964,0064-YIJGF,Fiber optic,No,No,No,No,No,No
2965,2386-OWURY,Fiber optic,No,No,No,Yes,Yes,Yes
2966,1725-IQNIY,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2967,3453-RTHJQ,Fiber optic,No,No,No,No,No,No
2968,6712-OAWRH,Fiber optic,No,No,No,No,Yes,Yes
2969,4280-DLSHD,DSL,No,Yes,Yes,No,No,No
2970,1508-DFXCU,Fiber optic,No,No,No,No,Yes,No
2971,8614-VGMMV,DSL,No,No,No,No,No,No
2972,7868-BGSZA,DSL,Yes,No,Yes,No,Yes,Yes
2973,2800-QQUSO,Fiber optic,No,No,No,Yes,Yes,Yes
2974,2930-UOTMB,DSL,Yes,No,Yes,Yes,No,No
2975,7973-DZRKH,Fiber optic,Yes,No,Yes,Yes,No,No
2976,5914-DVBWJ,Fiber optic,No,Yes,No,Yes,No,No
2977,2533-QVMSK,Fiber optic,No,Yes,No,Yes,Yes,No
2978,9773-PEQBZ,Fiber optic,No,Yes,No,No,No,No
2979,8644-XLFBW,Fiber optic,No,No,No,No,No,No
2980,0650-BWOZN,Fiber optic,No,Yes,No,No,No,No
2981,8625-AZYZY,Fiber optic,No,Yes,Yes,No,Yes,Yes
2982,2903-YYTBW,DSL,No,No,No,No,No,No
2983,3620-MWJNE,DSL,Yes,No,No,Yes,No,No
2984,6837-HAEVO,Fiber optic,No,Yes,Yes,No,Yes,Yes
2985,6701-YVNQG,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2986,9306-CPCBC,Fiber optic,No,No,No,No,No,No
2987,4304-XUMGI,DSL,Yes,Yes,Yes,No,No,Yes
2988,8819-ZBYNA,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
2989,6174-NRBTZ,DSL,Yes,No,No,No,No,No
2990,9481-IEBZY,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2991,1833-VGRUM,Fiber optic,No,No,No,No,No,No
2992,6137-NICCO,Fiber optic,No,Yes,Yes,No,Yes,No
2993,9065-ZCPQX,DSL,Yes,Yes,Yes,Yes,No,Yes
2994,6402-EJMWF,DSL,No,No,No,No,No,Yes
2995,8374-XGEJJ,Fiber optic,No,Yes,No,No,Yes,Yes
2996,2656-TABEH,Fiber optic,No,Yes,No,No,Yes,Yes
2997,6946-LMSQS,Fiber optic,Yes,No,No,No,No,Yes
2998,4626-OZDTJ,DSL,No,Yes,No,Yes,Yes,Yes
2999,9169-BSVIN,DSL,No,No,Yes,No,Yes,Yes
3000,2325-ZUSFD,DSL,Yes,No,No,No,Yes,Yes
3001,6872-HXFNF,DSL,No,No,Yes,Yes,No,No
3002,3932-CMDTD,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3003,7714-YXSMB,Fiber optic,No,No,Yes,No,Yes,Yes
3004,4039-HEUNW,Fiber optic,No,Yes,No,No,Yes,Yes
3005,1194-HVAIF,Fiber optic,No,No,No,No,Yes,Yes
3006,0812-WUPTB,Fiber optic,No,No,No,No,No,No
3007,3594-UVONA,DSL,Yes,No,Yes,Yes,Yes,Yes
3008,0004-TLHLJ,Fiber optic,No,No,Yes,No,No,No
3009,1767-TGTKO,DSL,No,No,No,No,No,No
3010,8805-JNRAZ,DSL,No,Yes,No,No,No,No
3011,5089-IFSDP,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
3012,6418-HNFED,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3013,7128-GGCNO,Fiber optic,No,No,No,No,No,No
3014,0237-YFUTL,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
3015,7691-KGKGP,DSL,No,Yes,No,Yes,Yes,No
3016,6710-HSJRD,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3017,0840-DCNZE,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3018,1732-FEKLD,Fiber optic,No,Yes,Yes,No,Yes,No
3019,9862-KJTYK,DSL,No,No,No,No,No,No
3020,0479-HMSWA,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3021,0365-BZUWY,Fiber optic,No,Yes,Yes,No,Yes,Yes
3022,4817-VYYWS,Fiber optic,No,Yes,No,No,Yes,Yes
3023,4922-CVPDX,DSL,No,Yes,Yes,No,Yes,Yes
3024,1396-QWFBJ,Fiber optic,No,Yes,No,No,No,No
3025,1357-BIJKI,Fiber optic,No,Yes,No,No,Yes,Yes
3026,1099-BTKWT,DSL,Yes,No,Yes,No,Yes,Yes
3027,5299-SJCZT,Fiber optic,No,No,Yes,No,Yes,Yes
3028,2018-PZKMU,Fiber optic,No,No,Yes,Yes,Yes,Yes
3029,7340-KEFQE,DSL,Yes,No,No,Yes,No,No
3030,4570-QHXHL,DSL,No,No,No,No,No,No
3031,2403-BCASL,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3032,7392-YYPYJ,Fiber optic,No,Yes,No,No,Yes,Yes
3033,2898-LSJGD,DSL,Yes,No,Yes,No,Yes,Yes
3034,2223-GDSHL,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3035,7359-PTSXY,DSL,No,No,No,No,No,No
3036,9470-RTWDV,DSL,No,No,Yes,Yes,Yes,Yes
3037,2176-OSJUV,DSL,Yes,Yes,No,Yes,No,No
3038,9348-YVOMK,DSL,No,No,No,No,No,No
3039,8104-OSKWT,Fiber optic,Yes,No,No,No,No,No
3040,4521-YEEHE,Fiber optic,No,No,No,Yes,Yes,No
3041,4090-KPJIP,Fiber optic,No,No,No,No,No,No
3042,3786-WOVKF,Fiber optic,Yes,Yes,No,No,Yes,Yes
3043,4503-BDXBD,Fiber optic,No,Yes,No,No,No,No
3044,6086-ESGRL,Fiber optic,No,No,No,No,No,Yes
3045,3886-CERTZ,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3046,7995-ZHHNZ,DSL,Yes,No,No,No,No,No
3047,5816-SCGFC,DSL,No,Yes,No,No,No,No
3048,5989-AXPUC,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3049,8015-IHCGW,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3050,9278-VZKCD,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
3051,2773-OVBPK,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3052,5999-LCXAO,DSL,Yes,No,No,No,No,No
3053,5206-XZZQI,Fiber optic,No,Yes,No,Yes,No,No
3054,5759-RCVCB,DSL,No,No,No,No,Yes,No
3055,6372-RFVNS,Fiber optic,No,No,No,No,Yes,No
3056,2139-FQHLM,Fiber optic,No,No,Yes,Yes,Yes,No
3057,8261-GWDBQ,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3058,8938-UMKPI,Fiber optic,No,Yes,Yes,No,Yes,Yes
3059,0991-BRRFB,DSL,Yes,No,No,No,No,No
3060,3882-IYOIJ,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3061,3115-JPJDD,Fiber optic,Yes,No,Yes,No,No,No
3062,5600-KTXFM,Fiber optic,No,No,No,No,No,No
3063,3871-IKPYH,Fiber optic,No,No,No,No,No,No
3064,6319-IEJWJ,Fiber optic,No,No,No,No,Yes,Yes
3065,9025-AOMKI,Fiber optic,No,No,No,No,Yes,Yes
3066,6339-TBELP,Fiber optic,No,No,Yes,Yes,No,No
3067,7964-YESJC,DSL,Yes,Yes,Yes,No,No,No
3068,6173-GOLSU,Fiber optic,No,No,No,No,Yes,Yes
3069,5275-SQEIZ,Fiber optic,No,No,No,No,No,Yes
3070,7716-YTYHG,Fiber optic,No,No,No,No,No,Yes
3071,9938-ZREHM,DSL,No,Yes,No,Yes,No,Yes
3072,7950-XWOVN,DSL,No,Yes,Yes,No,No,No
3073,4647-MUZON,Fiber optic,No,No,Yes,No,Yes,Yes
3074,9702-AIUJO,DSL,No,No,No,No,No,No
3075,8849-PRIQJ,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
3076,8851-RAGOV,DSL,Yes,Yes,No,Yes,No,Yes
3077,1304-NECVQ,Fiber optic,No,No,Yes,No,No,No
3078,1729-VLAZJ,DSL,Yes,Yes,No,Yes,No,No
3079,0701-TJSEF,DSL,Yes,No,Yes,Yes,No,Yes
3080,6629-LADHQ,DSL,Yes,No,No,No,No,No
3081,8945-GRKHX,Fiber optic,No,No,No,No,No,Yes
3082,1559-DTODC,DSL,No,No,No,No,No,No
3083,6959-UWKHF,DSL,No,No,No,No,No,No
3084,8720-RQSBJ,DSL,No,No,No,No,No,No
3085,3815-SLMEF,DSL,Yes,No,No,Yes,No,No
3086,5154-VEKBL,DSL,Yes,No,Yes,Yes,Yes,Yes
3087,4324-AHJKS,DSL,Yes,No,Yes,No,No,No
3088,4355-CVPVS,Fiber optic,No,No,No,No,Yes,Yes
3089,4495-LHSSK,DSL,Yes,No,No,No,No,No
3090,5655-JSMZM,Fiber optic,No,No,No,No,Yes,Yes
3091,5915-ANOEI,DSL,Yes,Yes,Yes,Yes,Yes,No
3092,9861-PDSZP,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3093,4505-EXZHB,Fiber optic,No,No,Yes,No,No,No
3094,7225-CBZPL,Fiber optic,No,No,No,No,Yes,Yes
3095,6704-UTUKK,DSL,No,No,No,No,Yes,Yes
3096,4587-VVTOX,Fiber optic,No,Yes,Yes,No,Yes,Yes
3097,2019-HDCZY,Fiber optic,No,No,Yes,No,Yes,Yes
3098,4652-NNHNY,Fiber optic,No,No,No,No,No,No
3099,8788-DOXSU,DSL,No,No,Yes,No,No,Yes
3100,7404-JLKQG,DSL,No,No,Yes,No,Yes,No
3101,7421-ZLUPA,DSL,No,Yes,No,No,No,No
3102,8972-HJWNV,Fiber optic,No,No,No,No,No,Yes
3103,2632-IVXVF,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
3104,3692-JHONH,Fiber optic,No,Yes,Yes,No,Yes,Yes
3105,8915-NNTRC,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
3106,2920-RNCEZ,Fiber optic,No,No,No,No,No,No
3107,2541-YGPKE,DSL,Yes,No,No,Yes,No,Yes
3108,5382-TEMLV,DSL,Yes,No,No,No,No,No
3109,3441-CGZJH,DSL,Yes,No,Yes,Yes,Yes,Yes
3110,9592-ERDKV,DSL,Yes,No,Yes,No,Yes,Yes
3111,2860-RANUS,Fiber optic,No,No,No,No,No,Yes
3112,5261-QSHQM,DSL,No,No,No,No,No,No
3113,4778-IZARL,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3114,0432-CAJZV,Fiber optic,No,No,No,No,Yes,Yes
3115,8868-WOZGU,Fiber optic,No,Yes,Yes,No,Yes,Yes
3116,1200-TUZHR,Fiber optic,No,No,No,No,No,Yes
3117,1334-FJSVR,DSL,No,No,No,No,No,No
3118,7130-CTCUS,DSL,Yes,Yes,No,No,No,No
3119,6242-FEGFD,Fiber optic,Yes,Yes,Yes,Yes,No,No
3120,7625-XCQRH,Fiber optic,No,No,No,No,No,No
3121,6194-HBGQN,DSL,Yes,Yes,Yes,Yes,Yes,No
3122,7634-WSWDB,DSL,Yes,No,No,No,No,Yes
3123,6986-IXNDM,Fiber optic,No,No,No,No,Yes,Yes
3124,1731-TVIUK,Fiber optic,No,Yes,No,Yes,No,Yes
3125,2987-BJXIK,DSL,Yes,Yes,Yes,No,Yes,Yes
3126,9769-TSBZE,DSL,Yes,Yes,No,Yes,No,No
3127,0406-BPDVR,Fiber optic,No,Yes,No,No,Yes,Yes
3128,0618-XWMSS,Fiber optic,Yes,No,No,No,No,No
3129,6023-GSSXW,DSL,No,Yes,No,No,No,Yes
3130,6752-APNJL,DSL,Yes,Yes,No,No,No,No
3131,5276-KQWHG,Fiber optic,No,No,No,No,No,No
3132,0420-HLGXF,Fiber optic,No,No,Yes,No,Yes,Yes
3133,7446-KQISO,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3134,9823-EALYC,DSL,Yes,Yes,Yes,Yes,Yes,No
3135,5803-NQJZO,DSL,Yes,Yes,Yes,Yes,No,No
3136,0743-HRVFF,DSL,No,No,Yes,Yes,Yes,Yes
3137,4006-HKYHO,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3138,6689-KXGBO,DSL,No,Yes,No,No,No,No
3139,9667-TKTVZ,DSL,No,No,No,Yes,No,No
3140,3657-COGMW,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
3141,8570-KLJYJ,DSL,Yes,No,No,No,No,No
3142,7754-IXRMC,DSL,No,No,No,No,No,No
3143,9473-CBZOP,DSL,Yes,No,Yes,No,No,No
3144,2969-WGHQO,DSL,Yes,Yes,Yes,No,Yes,No
3145,6615-NGGZJ,Fiber optic,No,Yes,No,No,Yes,Yes
3146,4334-HOWRP,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3147,1329-VHWNP,DSL,No,No,No,No,No,No
3148,2984-MIIZL,Fiber optic,No,No,Yes,No,No,No
3149,0266-GMEAO,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3150,5590-YRFJT,DSL,No,No,No,No,No,No
3151,5574-NXZIU,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3152,0019-GFNTW,DSL,Yes,Yes,Yes,Yes,No,No
3153,4256-ZWTZI,DSL,No,No,No,Yes,No,No
3154,8309-PPCED,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3155,4098-NAUKP,Fiber optic,No,Yes,Yes,No,No,No
3156,5196-WPYOW,DSL,Yes,Yes,No,Yes,No,No
3157,4608-LCIMN,DSL,No,No,No,No,No,No
3158,1485-YDHMM,Fiber optic,No,Yes,No,Yes,No,Yes
3159,8161-QYMTT,Fiber optic,No,No,No,No,Yes,Yes
3160,9581-GVBXT,DSL,Yes,No,Yes,No,No,No
3161,5862-BRIXZ,DSL,Yes,No,Yes,Yes,Yes,Yes
3162,5404-GGUKR,DSL,No,Yes,No,No,No,No
3163,3308-JSGML,DSL,Yes,No,Yes,Yes,Yes,Yes
3164,2126-GSEGL,DSL,No,Yes,Yes,Yes,Yes,Yes
3165,3677-TNKIO,Fiber optic,No,No,No,No,No,No
3166,0440-QEXBZ,DSL,No,No,No,No,No,No
3167,2434-EEVDB,Fiber optic,Yes,No,Yes,No,Yes,No
3168,6762-QVYJO,DSL,Yes,No,Yes,Yes,Yes,Yes
3169,6199-IWKGC,Fiber optic,No,No,No,Yes,Yes,Yes
3170,2675-DHUTR,Fiber optic,No,Yes,No,No,Yes,Yes
3171,8152-VETUR,Fiber optic,No,Yes,No,No,Yes,Yes
3172,9667-EQRXU,DSL,No,No,Yes,No,Yes,No
3173,7446-YPODE,DSL,Yes,Yes,No,No,No,No
3174,9522-BNTHX,DSL,No,Yes,Yes,No,Yes,Yes
3175,4676-WLUHT,DSL,Yes,Yes,No,No,No,Yes
3176,3329-WDIOK,DSL,No,Yes,No,No,Yes,Yes
3177,2873-ZLIWT,Fiber optic,No,No,Yes,Yes,No,No
3178,3415-TAILE,DSL,No,No,No,No,Yes,Yes
3179,0757-WCUUZ,DSL,No,No,Yes,No,No,Yes
3180,1629-DQQVB,DSL,Yes,No,No,No,No,No
3181,1915-IOFGU,Fiber optic,No,No,No,No,No,No
3182,3045-XETSH,Fiber optic,No,Yes,Yes,No,No,Yes
3183,0374-AACSZ,DSL,Yes,No,No,No,No,No
3184,4872-VXRIL,DSL,Yes,Yes,No,Yes,No,No
3185,9140-CZQZZ,DSL,Yes,Yes,No,Yes,Yes,Yes
3186,9938-TKDGL,Fiber optic,Yes,No,No,Yes,Yes,Yes
3187,0531-ZZJWQ,Fiber optic,No,No,No,No,No,No
3188,6537-QLGEX,DSL,Yes,No,No,No,Yes,No
3189,2688-BHGOG,Fiber optic,No,No,No,No,No,Yes
3190,7683-CBDKJ,DSL,Yes,Yes,No,No,Yes,No
3191,0946-CLJTI,Fiber optic,No,No,Yes,No,Yes,Yes
3192,3160-TYXLT,DSL,Yes,Yes,No,No,No,Yes
3193,1325-USMEC,Fiber optic,Yes,Yes,Yes,No,Yes,No
3194,0916-QOFDP,Fiber optic,No,No,No,No,Yes,Yes
3195,0628-CNQRM,DSL,Yes,No,Yes,Yes,Yes,No
3196,5606-AMZBO,Fiber optic,Yes,No,No,No,No,No
3197,7665-TOALD,Fiber optic,No,No,No,No,No,No
3198,0112-QWPNC,DSL,Yes,No,Yes,Yes,Yes,Yes
3199,0324-BRPCJ,Fiber optic,No,Yes,No,No,Yes,Yes
3200,2777-PHDEI,Fiber optic,No,No,No,No,Yes,No
3201,5640-CAXOA,DSL,No,No,No,Yes,No,Yes
3202,2235-EZAIK,DSL,Yes,Yes,Yes,Yes,Yes,No
3203,1196-AMORA,Fiber optic,No,No,No,No,No,No
3204,4282-YMKNA,Fiber optic,No,No,No,No,No,No
3205,1453-RZFON,DSL,Yes,No,No,No,No,No
3206,8263-OKETD,DSL,No,Yes,No,Yes,No,Yes
3207,2476-YGEFM,Fiber optic,No,No,No,No,No,No
3208,8687-BAFGU,Fiber optic,No,No,No,Yes,No,No
3209,0641-EVBOJ,Fiber optic,Yes,No,No,Yes,No,No
3210,0829-XXPLX,Fiber optic,Yes,No,Yes,No,Yes,No
3211,9974-JFBHQ,Fiber optic,No,Yes,No,Yes,Yes,Yes
3212,6624-JDRDS,DSL,Yes,No,No,No,No,No
3213,9780-FKVVF,DSL,Yes,No,No,No,No,Yes
3214,1919-RTPQD,DSL,No,No,No,No,No,No
3215,5214-NLTIT,Fiber optic,No,No,Yes,No,No,Yes
3216,3345-PBBFH,DSL,No,Yes,No,No,No,No
3217,5055-BRMNE,Fiber optic,Yes,No,No,Yes,Yes,Yes
3218,9189-JWSHV,Fiber optic,No,No,No,No,Yes,Yes
3219,2190-PHBHR,Fiber optic,Yes,Yes,No,No,No,Yes
3220,0746-JTRFU,DSL,No,No,No,No,No,No
3221,5208-FVQKB,DSL,Yes,Yes,No,Yes,No,Yes
3222,7184-LRUUR,DSL,No,Yes,Yes,No,Yes,No
3223,6627-CFOSN,Fiber optic,Yes,Yes,Yes,No,No,Yes
3224,7247-XOZPB,DSL,Yes,No,Yes,Yes,Yes,No
3225,6211-WWLTF,Fiber optic,Yes,No,Yes,No,Yes,Yes
3226,4826-TZEVA,Fiber optic,No,Yes,No,No,No,No
3227,9138-EFSMO,Fiber optic,No,No,No,No,No,Yes
3228,0576-WNXXC,Fiber optic,No,Yes,Yes,No,No,Yes
3229,4632-XJMEX,DSL,Yes,Yes,No,Yes,No,No
3230,8910-LEDAG,Fiber optic,No,No,No,No,No,No
3231,3452-GWUIN,Fiber optic,No,No,No,No,Yes,Yes
3232,2716-GFZOR,Fiber optic,Yes,Yes,Yes,No,No,No
3233,4628-CTTLA,DSL,No,Yes,No,No,Yes,No
3234,3192-LNKRK,Fiber optic,No,No,Yes,No,Yes,No
3235,4439-YRNVD,DSL,No,Yes,No,Yes,No,No
3236,6834-NXDCA,DSL,No,No,No,No,No,No
3237,2208-UGTGR,Fiber optic,No,Yes,No,No,Yes,Yes
3238,3005-TYFRD,Fiber optic,No,Yes,Yes,No,Yes,Yes
3239,8670-MEFCP,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3240,5597-GLBUC,Fiber optic,No,No,Yes,No,Yes,No
3241,7278-CKDNC,Fiber optic,No,Yes,No,No,No,No
3242,2748-MYRVK,Fiber optic,No,Yes,No,No,Yes,Yes
3243,8450-UYIBU,DSL,No,No,Yes,No,Yes,No
3244,2969-VAPYH,DSL,Yes,Yes,No,Yes,No,No
3245,4822-YCXMX,Fiber optic,No,No,No,No,No,Yes
3246,7181-OQCUT,Fiber optic,Yes,No,Yes,No,Yes,Yes
3247,8474-UMLNT,DSL,Yes,Yes,No,Yes,No,Yes
3248,9821-POOTN,Fiber optic,No,No,No,No,No,No
3249,6559-ILWKJ,DSL,No,Yes,No,No,Yes,Yes
3250,0187-QSXOE,Fiber optic,No,No,No,No,Yes,Yes
3251,7733-UDMTP,DSL,No,Yes,Yes,No,Yes,Yes
3252,2649-HWLYB,DSL,Yes,No,Yes,Yes,No,Yes
3253,4229-CZMLL,Fiber optic,No,No,No,No,No,No
3254,6904-JLBGY,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3255,1685-VAYJF,DSL,No,No,No,No,No,No
3256,6917-YACBP,Fiber optic,Yes,Yes,Yes,No,No,No
3257,5049-MUBWG,DSL,Yes,No,No,Yes,Yes,Yes
3258,4223-WOZCM,DSL,No,No,Yes,No,No,No
3259,0769-MURVM,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3260,9253-VIFJQ,DSL,Yes,Yes,Yes,No,No,No
3261,7030-FZTFM,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3262,9741-YLNTD,Fiber optic,No,No,No,Yes,No,Yes
3263,5120-ZBLAI,DSL,No,No,Yes,No,Yes,Yes
3264,1194-BHJYC,DSL,Yes,No,Yes,Yes,Yes,Yes
3265,3663-MITLP,Fiber optic,No,Yes,Yes,No,Yes,Yes
3266,0906-QVPMS,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3267,7858-GTZSP,Fiber optic,No,No,No,No,No,Yes
3268,3285-UCQVC,DSL,No,No,No,Yes,No,No
3269,3470-BTGQO,DSL,No,No,No,No,No,No
3270,1209-VFFOC,DSL,Yes,Yes,Yes,Yes,No,Yes
3271,8224-DWCKX,Fiber optic,No,No,No,No,No,No
3272,5482-PLVPE,DSL,No,No,No,No,No,No
3273,4553-DVPZG,Fiber optic,No,No,Yes,No,Yes,Yes
3274,4902-OHLSK,Fiber optic,No,No,No,Yes,Yes,Yes
3275,6917-IAYHD,DSL,No,Yes,No,Yes,No,No
3276,0495-ZBNGW,Fiber optic,No,No,Yes,No,No,No
3277,7572-KPVKK,Fiber optic,No,No,Yes,Yes,Yes,Yes
3278,2357-COQEK,Fiber optic,No,No,Yes,Yes,Yes,Yes
3279,7103-ZGVNT,DSL,Yes,Yes,No,Yes,Yes,No
3280,3737-GCSPV,Fiber optic,Yes,No,No,Yes,Yes,No
3281,2027-WKXMW,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3282,1768-HNVGJ,DSL,Yes,No,No,Yes,No,Yes
3283,5934-RMPOV,Fiber optic,No,No,No,No,No,Yes
3284,4088-YLDSU,Fiber optic,No,No,Yes,Yes,Yes,Yes
3285,8316-BBQAY,DSL,Yes,No,Yes,Yes,Yes,Yes
3286,4395-PZMSN,Fiber optic,No,Yes,No,No,No,Yes
3287,6427-FEFIG,DSL,Yes,No,Yes,No,Yes,Yes
3288,0017-IUDMW,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3289,8706-HRADD,DSL,Yes,No,No,Yes,Yes,No
3290,9955-QOPOY,DSL,No,Yes,Yes,Yes,Yes,Yes
3291,4385-ZKVNW,DSL,No,Yes,No,Yes,No,No
3292,5446-DKWYW,DSL,No,No,Yes,No,Yes,No
3293,2034-CGRHZ,Fiber optic,No,Yes,Yes,No,Yes,Yes
3294,5797-APWZC,Fiber optic,No,No,No,No,Yes,Yes
3295,3683-QKIUE,DSL,No,No,No,Yes,No,No
3296,4228-ZGYUW,Fiber optic,No,Yes,No,No,No,Yes
3297,9031-ZVQPT,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3298,2990-IAJSV,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3299,8107-KNCIM,Fiber optic,No,No,No,No,No,No
3300,5176-LDKUH,Fiber optic,No,Yes,No,No,No,No
3301,6480-YAGIY,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3302,4029-HPFVY,Fiber optic,No,No,No,No,No,No
3303,3519-ZKXGG,Fiber optic,No,No,No,No,No,No
3304,5457-COLHT,DSL,Yes,Yes,No,Yes,Yes,Yes
3305,6416-TVAIH,Fiber optic,No,No,No,No,No,No
3306,5451-YHYPW,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3307,5108-ADXWO,Fiber optic,Yes,No,No,No,No,No
3308,7998-WNZEM,DSL,Yes,Yes,Yes,Yes,No,Yes
3309,3066-RRJIO,Fiber optic,No,No,No,No,No,No
3310,4664-NJCMS,DSL,Yes,No,Yes,Yes,Yes,Yes
3311,7629-WFGLW,Fiber optic,Yes,Yes,Yes,Yes,No,No
3312,6715-OFDBP,DSL,No,No,Yes,No,Yes,Yes
3313,6481-LXPWL,DSL,No,Yes,Yes,No,No,No
3314,1567-DSCIC,Fiber optic,No,Yes,Yes,No,Yes,No
3315,2150-UWTFY,DSL,Yes,Yes,Yes,No,No,No
3316,9362-MWODR,DSL,Yes,No,No,Yes,Yes,No
3317,5153-LXKDT,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
3318,5161-UBZXI,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
3319,1020-JPQOW,Fiber optic,No,Yes,Yes,Yes,No,No
3320,7919-ZODZZ,DSL,No,Yes,Yes,No,No,Yes
3321,0565-JUPYD,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
3322,6867-ACCZI,DSL,Yes,Yes,Yes,Yes,No,Yes
3323,5939-XAIXZ,DSL,No,No,Yes,No,No,No
3324,9054-FOWNV,Fiber optic,No,No,Yes,No,Yes,No
3325,2683-BPJSO,Fiber optic,Yes,Yes,No,No,No,No
3326,2157-MXBJS,DSL,No,No,Yes,No,Yes,Yes
3327,9732-EQMWY,Fiber optic,No,Yes,Yes,No,Yes,Yes
3328,9360-AHGNL,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
3329,5269-NRGDP,DSL,No,No,Yes,Yes,Yes,Yes
3330,6195-MELTI,DSL,No,Yes,No,Yes,No,No
3331,5485-WUYWF,DSL,Yes,No,Yes,No,Yes,No
3332,2121-JAFOM,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3333,8818-DOPVL,Fiber optic,No,Yes,Yes,No,Yes,Yes
3334,2632-UCGVD,Fiber optic,No,No,No,Yes,Yes,Yes
3335,5445-PZWGX,Fiber optic,Yes,Yes,No,Yes,No,Yes
3336,1227-UDMZR,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3337,5198-HQAEN,Fiber optic,No,Yes,No,Yes,Yes,No
3338,9170-CCKOU,Fiber optic,Yes,Yes,Yes,No,No,No
3339,2167-FQSTQ,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3340,3814-MLAXC,Fiber optic,No,No,No,Yes,No,No
3341,1226-UDFZR,DSL,No,Yes,No,No,No,No
3342,6821-JPCDC,Fiber optic,No,Yes,Yes,No,Yes,Yes
3343,8582-KRHPJ,DSL,Yes,Yes,No,No,No,No
3344,5811-IWXYM,Fiber optic,No,No,Yes,No,Yes,Yes
3345,7044-YAACC,Fiber optic,No,No,No,No,No,No
3346,8189-XRIKE,Fiber optic,No,No,No,No,Yes,Yes
3347,1506-YJTYT,DSL,Yes,Yes,No,Yes,Yes,No
3348,4123-DVHPH,Fiber optic,Yes,No,No,No,No,Yes
