,customerID,MultipleLines
5662,3705-RHRFR,Yes
5663,9374-YOLBJ,No
5664,9933-QRGTX,No
5665,4476-OSWTN,Yes
5666,1977-STDKI,No
5667,5066-GFJMM,No
5668,2661-GKBTK,No
5669,7268-WNTCP,No
5670,0824-VWDPO,Yes
5671,2578-JQPHZ,No
5672,3278-FSIXX,No
5673,5813-UECBU,Yes
5674,0328-GRPMV,No
5675,9746-UGFAC,No
5676,0625-AFOHS,No
5677,6726-WEXXK,Yes
5678,4636-OLWOE,No
5679,4342-HENTK,No
5680,4685-ERGHK,Yes
5681,0885-HMGPY,Yes
5682,5003-OKNNK,No
5683,4195-SMMNX,No
5684,7208-PSIHR,Yes
5685,4012-ZTHBR,No
5686,0489-WMEMG,No
5687,7435-ZNUYY,No
5688,1354-YZFNB,No
5689,6956-SMUCM,No
5690,2985-FMWYF,Yes
5691,2717-HVIZY,No
5692,3223-WZWJM,Yes
5693,3422-GALYP,Yes
5694,9053-JZFKV,Yes
5695,2530-ENDWQ,Yes
5696,2890-WFBHU,Yes
5697,0327-WFZSY,Yes
5698,7977-HXJKU,No
5699,6615-ZGEDR,No
5700,7033-CLAMM,No
5701,0864-FVJNJ,Yes
5702,7356-IWLFW,Yes
5703,9541-PWTWO,Yes
5704,3967-VQOGC,Yes
5705,7872-RDDLZ,Yes
5706,9250-WYPLL,Yes
5707,6308-CQRBU,Yes
5708,2754-XBHTB,No
5709,1597-LHYNC,Yes
5710,0186-CAERR,Yes
5711,3043-SUDUA,No
5712,5442-BHQNG,No
5713,2169-RRLFW,Yes
5714,3162-KKZXO,Yes
5715,7055-VKGDA,No
5716,0754-UKWQP,No
5717,8873-GLDMH,Yes
5718,5696-JVVQY,No
5719,8946-BFWSG,Yes
5720,7493-TPUWZ,Yes
5721,0547-HURJB,No
5722,8845-LWKGE,No
5723,1577-HKTFG,No
5724,8752-STIVR,No
5725,0691-NIKRI,Yes
5726,5022-JNQEQ,No
5727,4558-FANTW,No
5728,3736-BLEPA,No
5729,4701-LKOZD,Yes
5730,6603-QWSPR,No
5731,9921-QFQUL,Yes
5732,4378-MYPGO,No
5733,8651-ENBZX,Yes
5734,4129-LYCOI,Yes
5735,7798-JVXYM,No
5736,8647-SDTWQ,Yes
5737,2696-ECXKC,Yes
5738,2081-KJSQF,No
5739,7623-TRNQN,No
5740,3323-CPBWR,Yes
5741,9330-IJWIO,Yes
5742,3384-CTMSF,Yes
5743,0902-RFHOF,No
5744,9286-DOJGF,Yes
5745,6048-QBXKL,Yes
5746,9661-MHUMO,No
5747,7718-RXDGG,No
5748,1025-FALIX,No
5749,3451-VAWLI,No
5750,3407-QGWLG,No
5751,1842-EZJMK,Yes
5752,2347-WKKAE,Yes
5753,8735-DCXNF,No
5754,3214-IYUUQ,No
5755,1936-UAFEH,Yes
5756,3587-PMCOY,No
5757,8079-XRJRS,Yes
5758,1027-LKKQQ,No
5759,7148-XZPHA,No
5760,8073-IJDCM,No
5761,5309-TAIKL,No
5762,6856-RAURS,Yes
5763,8778-LMWTJ,No
5764,9717-IOAAF,Yes
5765,8884-ADFVN,Yes
5766,2845-KDHVX,No
5767,2720-WGKHP,Yes
5768,6734-FQAJX,No
5769,2869-ADAWR,Yes
5770,1535-VTJOQ,Yes
5771,6368-TZZDT,No
5772,0943-ZQPXH,No
5773,1293-BSEUN,No
5774,9894-EZEWG,No
5775,1302-TPUBN,No
5776,0637-UBJRP,No
5777,0940-OUQEC,Yes
5778,2378-VTKDH,Yes
5779,0927-CNGRH,No
5780,8608-OZTLB,No
5781,1952-DVVSW,No
5782,0702-PGIBZ,Yes
5783,6656-GULJQ,Yes
5784,9853-JFZDU,No
5785,1963-VAUKV,No
5786,3777-XROBG,No
5787,6994-FGRHH,No
5788,4000-VGMQP,Yes
5789,3466-RITXD,Yes
5790,2680-XKKNJ,No
5791,3058-HJCUY,Yes
5792,2974-GGUXS,Yes
5793,7994-XIRTR,No
5794,3259-FDWOY,Yes
5795,2101-RANCD,Yes
5796,7921-BEPCI,Yes
5797,0807-ZABDG,No
5798,8510-TMWYB,Yes
5799,3258-ZKPAI,Yes
5800,1428-IEDPR,Yes
5801,5298-GSTLM,Yes
5802,6728-CZFEI,No
5803,5748-RNCJT,Yes
5804,3653-NCRDJ,No
5805,6121-TNHBO,Yes
5806,5119-NZPTV,No
5807,6519-ZHPXP,No
5808,7739-LAXOG,Yes
5809,3472-QPRCH,Yes
5810,9776-CLUJA,Yes
5811,2486-WYVVE,Yes
5812,3865-ZYKAD,Yes
5813,1422-DGUBX,Yes
5814,2999-AANRQ,No
5815,8668-KNZTI,No
5816,0480-KYJVA,Yes
5817,3926-YZVVX,No
5818,6000-UKLWI,No
5819,2079-FBMZK,No
5820,6332-FBZRI,Yes
5821,2096-XOTMO,No
5822,3266-FTKHB,No
5823,8221-EQDGL,No
5824,2346-LOCWC,No
5825,6608-QQLVK,No
5826,7560-QJAVJ,No
5827,2995-YWTCD,Yes
5828,3551-HUAZH,Yes
5829,9137-UIYPG,No
5830,2809-ZMYOQ,Yes
5831,5084-OOVCJ,No
5832,0254-WWRKD,No
5833,7727-SHVZV,No
5834,6302-JGYRJ,Yes
5835,5339-PXDVH,Yes
5836,2205-LPVGL,Yes
5837,8782-NUUOL,No
5838,3685-YLCMQ,Yes
5839,7601-WFVZV,No
5840,4609-KNNWG,No
5841,4868-AADLV,Yes
5842,9529-OFXHY,Yes
5843,8634-MPHTR,Yes
5844,2669-QVCRG,Yes
5845,9174-IHETN,No
5846,9644-UMGQA,No
5847,8761-NSOBC,No
5848,0419-YAAPX,No
5849,8413-VONUO,No
5850,0872-CASZJ,Yes
5851,4726-DLWQN,Yes
5852,8164-OCKUJ,No
5853,3094-JOJAI,Yes
5854,9494-MRNYX,Yes
5855,2599-CZABP,No
5856,7945-PRBVF,No
5857,4544-RXFMG,No
5858,0859-YGKFW,No
5859,1150-FTQGN,Yes
5860,9223-UCPVT,No
5861,7196-LIWRH,No
5862,5448-VWNAM,Yes
5863,1177-XZBJL,Yes
5864,3518-FSTWG,Yes
5865,9330-VOFSZ,Yes
5866,4351-QLCSU,No
5867,0939-EREMR,No
5868,9389-ACWBI,No
5869,5419-JPRRN,Yes
5870,3644-QXEHN,No
5871,2911-IJORQ,Yes
5872,5921-NGYRH,No
5873,2100-BDNSN,Yes
5874,5998-DZLYR,Yes
5875,0488-GSLFR,No
5876,9318-NKNFC,No
5877,3985-HOYPM,No
5878,9728-FTTVZ,No
5879,9548-LERKT,No
5880,7254-IQWOZ,No
5881,2474-BRUCM,Yes
5882,4062-HBMOS,Yes
5883,0742-NXBGR,No
5884,2676-ISHSF,No
5885,4753-PADAS,Yes
5886,6103-QCKFX,No
5887,6110-OHIHY,No
5888,7018-FPXHH,No
5889,5889-LFOLL,Yes
5890,5708-EVONK,Yes
5891,8708-XPXHZ,Yes
5892,0572-ZJKLT,Yes
5893,5135-RDDQL,No
5894,1353-LJWEM,No
5895,1794-SWWKL,Yes
5896,6876-ADESB,No
5897,9332-GYWLO,No
5898,1963-SVUCV,No
5899,4184-VODJZ,Yes
5900,0220-EBGCE,No
5901,1092-WPIVQ,Yes
5902,2754-VDLTR,Yes
5903,2400-FEQME,No
5904,3190-XFANI,Yes
5905,7551-DACSP,No
5906,4957-SREEC,No
5907,7235-NXZCP,Yes
5908,4923-ADWXJ,No
5909,1763-KUAAW,No
5910,1104-TNLZA,Yes
5911,5195-KPUNQ,No
5912,0520-FDVVT,No
5913,1444-VVSGW,Yes
5914,5712-PTIWW,No
5915,5949-HGVJL,No
5916,5203-XEHAX,No
5917,1635-HDGFT,No
5918,3315-TOTBP,Yes
5919,8050-XGRVL,No
5920,6661-HBGWL,Yes
5921,1518-VOWAV,No
5922,9828-QHFBK,No
5923,5012-YSPJJ,No
5924,5909-ECHUI,No
5925,1309-BXVOQ,Yes
5926,6728-VOIFY,No
5927,9317-WZPGV,No
5928,2856-HYAPG,No
5929,8969-PRHFK,No
5930,0661-KQHNK,No
5931,8709-KRDVL,Yes
5932,4488-PSYCG,No
5933,1427-VERSM,No
5934,9801-NOSHQ,No
5935,6339-YPSAH,No
5936,3621-CEOVK,Yes
5937,6906-ANDWJ,Yes
5938,2159-TURXX,No
5939,1548-FEHVL,Yes
5940,3795-CAWEX,Yes
5941,6215-NQCPY,Yes
5942,5647-URDKA,No
5943,2229-DPMBI,No
5944,2188-SXWVT,No
5945,6258-PVZWJ,Yes
5946,6969-MVBAI,Yes
5947,2978-XXSOG,Yes
5948,2342-CKIAO,No
5949,6953-PBDIN,Yes
5950,3898-BSJYF,Yes
5951,3938-YFPXD,Yes
5952,7696-AMHOD,No
5953,2453-SAFNS,Yes
5954,9558-IHEZX,Yes
5955,9617-UDPEU,No
5956,6340-DACFT,No
5957,4955-VCWBI,No
5958,6813-GZQCG,Yes
5959,7426-GSWPO,Yes
5960,3389-KTRXV,Yes
5961,3118-UHVVQ,Yes
5962,1031-IIDEO,No
5963,5832-XKAES,No
5964,3205-MXZRA,No
5965,8317-BVKSO,No
5966,5702-KVQRD,No
5967,0083-PIVIK,Yes
5968,9210-IAHGH,No
5969,6169-PGNCD,No
5970,0023-XUOPT,Yes
5971,4909-JOUPP,Yes
5972,4657-FWVFY,Yes
5973,2257-BOVXD,Yes
5974,7729-JTEEC,No
5975,7632-MNYOY,Yes
5976,6518-LGAOV,Yes
5977,4576-CSAJH,No
5978,1000-AJSLD,No
5979,9696-RMYBA,No
5980,8690-UPCZI,Yes
5981,1062-LHZOD,No
5982,9770-LXDBK,No
5983,4086-WITJG,No
5984,8344-WFMFH,No
5985,9600-NAXZN,Yes
5986,8822-KNBHV,Yes
5987,8404-FYDIB,Yes
5988,2791-SFVEW,No
5989,6457-USBER,No
5990,6762-NSODU,No
5991,4662-EKDPQ,Yes
5992,9248-OJYKK,Yes
5993,3398-FSHON,Yes
5994,3319-DWOEP,No
5995,1074-WVEVG,No
5996,9979-RGMZT,No
5997,6437-UDQJM,Yes
5998,1226-IENZN,No
5999,2108-GLPQB,Yes
6000,9259-PACGQ,Yes
6001,4415-IJZTP,Yes
6002,1465-VINDH,Yes
6003,5474-LAMUQ,No
6004,3468-DRVQJ,Yes
6005,1122-YJBCS,No
6006,4990-ALDGW,No
6007,4816-OKWNX,No
6008,2810-FTLEM,No
6009,4747-LCAQL,No
6010,3411-WLRSQ,No
6011,0898-XCGTF,Yes
6012,8006-PYCSW,No
6013,8249-THVEC,No
6014,8722-PRFDV,No
6015,2164-SOQXL,No
6016,4020-KIUDI,No
6017,5850-BDWCY,No
6018,2038-YSEZE,Yes
6019,0827-ITJPH,No
6020,1925-TIBLE,Yes
6021,1705-GUHPV,Yes
6022,4779-ZGICK,Yes
6023,0048-PIHNL,No
6024,0818-OCPZO,Yes
6025,3967-KXAPS,Yes
6026,1447-GIQMR,No
6027,0674-EYYZV,No
6028,4480-MBMLB,Yes
6029,0822-QGCXA,Yes
6030,0872-NXJYS,No
6031,2832-KJCRD,Yes
6032,3588-WSTTJ,Yes
6033,4075-WKNIU,Yes
6034,5090-EMGTC,No
6035,2346-CZYIL,No
6036,3798-EPWRR,No
6037,6258-NGCNG,Yes
6038,4186-ZBUEW,Yes
6039,5274-XHAKY,Yes
6040,3978-YNKDD,No
6041,9412-ARGBX,No
6042,1389-CXMLU,Yes
6043,9589-ABEPT,Yes
6044,7605-SNLQG,No
6045,4670-TABXH,Yes
6046,5561-NWEVX,Yes
6047,0064-SUDOG,No
6048,8561-NMTBD,Yes
6049,5161-XEUVX,Yes
6050,8591-NXRCV,Yes
6051,4526-RMTLL,Yes
6052,6253-GNHWH,Yes
6053,4566-NECEV,Yes
6054,8080-POTJR,Yes
6055,6906-MPARY,No
6056,3662-FXJFO,No
6057,8107-RZLNV,Yes
6058,0516-OOHAR,No
6059,2027-CWDNU,No
6060,9912-OMZDS,Yes
6061,3733-ZEECP,No
6062,7878-RTCZG,No
6063,2452-MRMZF,Yes
6064,2272-QAGFO,Yes
6065,7103-IPXPJ,Yes
6066,4342-HFXWS,No
6067,3545-CNWRG,Yes
6068,1785-BPHTP,No
6069,4989-LIXVT,Yes
6070,7315-WYOAW,Yes
6071,1173-XZPYF,Yes
6072,9850-OWRHQ,Yes
6073,3768-NLUBH,Yes
6074,8676-TRMJS,Yes
6075,2509-TFPJU,Yes
6076,9530-GRMJG,Yes
6077,6898-RBTLU,Yes
6078,5481-NTDOH,Yes
6079,2068-WWXQZ,No
6080,7359-SSBJK,No
6081,2061-VVFST,No
6082,0685-MLYYM,No
6083,2380-DAMQP,Yes
6084,2256-YLYLP,No
6085,1272-ILHFG,No
6086,0164-XAIRP,No
6087,5666-CYCYZ,Yes
6088,4011-ARPHK,No
6089,8182-PNAGI,No
6090,6365-HITVU,No
6091,7558-IMLMT,No
6092,9488-FYQAU,Yes
6093,3590-TCXTB,No
6094,6994-KERXL,No
6095,7957-RYHQD,No
6096,2180-DXNEG,No
6097,1960-UOTYM,No
6098,2740-JFBOK,Yes
6099,6500-JVEGC,Yes
6100,5515-AKOAJ,Yes
6101,8976-OQHGT,No
6102,6230-BSUXY,No
6103,8469-SNFFH,Yes
6104,1241-FPMOF,No
6105,4114-QMKVN,Yes
6106,2775-SEFEE,Yes
6107,9003-CPATH,Yes
6108,1754-GKYPY,No
6109,7956-XQWGU,No
6110,1591-MQJTP,Yes
6111,5295-PCJOO,No
6112,2369-FEVNO,No
6113,9863-JZAIC,No
6114,7471-MQPOS,Yes
6115,7660-HDPJV,No
6116,5115-SQAAU,Yes
6117,9845-QOMAD,No
6118,7672-VFMXZ,No
6119,9739-JLPQJ,Yes
6120,9916-AYHTC,No
6121,3855-ONCAR,No
6122,1488-SYSFC,No
6123,7931-PXHFC,No
6124,3990-QYKBE,Yes
6125,0970-QXPXW,No
6126,3259-KNMRR,Yes
6127,6120-RJKLU,No
6128,5893-KCLGT,No
6129,3640-JQGJG,No
6130,4919-MOAVT,No
6131,1596-OQSPS,No
6132,9546-KDTRB,Yes
6133,3090-HAWSU,Yes
6134,9820-RMCQV,No
6135,3174-RKMOW,Yes
6136,1760-CAZHT,No
6137,7839-QRKXN,No
6138,8441-SHIPE,Yes
6139,4597-ELFTS,Yes
6140,1320-GVNHT,Yes
6141,1047-RNXZV,No
6142,3541-ZNUHK,Yes
6143,8450-JOVAH,Yes
6144,8725-JEDFD,No
6145,7562-UXTPG,No
6146,8071-SBTRN,Yes
6147,1113-IUJYX,No
6148,6668-CNMFP,Yes
6149,5626-MGTUK,Yes
6150,5681-LLOEI,Yes
6151,8212-DJRCH,No
6152,4323-OHFOW,Yes
6153,4933-BSAIP,No
6154,2030-BTZRO,No
6155,1116-DXXDF,No
6156,9274-CNFMO,Yes
6157,6563-VNPMN,No
6158,2267-WTPYD,Yes
6159,0270-THENM,Yes
6160,2446-PLQVO,No
6161,4707-MAXGU,Yes
6162,2710-WYVXG,No
6163,3005-NFMTA,Yes
6164,6300-BWMJX,Yes
6165,8784-CGILN,Yes
6166,5389-FFVKB,No
6167,7009-LGECI,No
6168,8444-WRIDW,Yes
6169,5022-KVDQT,Yes
6170,7976-CICYS,No
6171,1036-GUDCL,No
6172,2005-DWQZJ,No
6173,8148-WOCMK,No
6174,7815-PDTHL,No
6175,9451-LPGOO,Yes
6176,9173-IVZVP,No
6177,9129-UXERG,Yes
6178,7964-ZRKKG,Yes
6179,5868-YWPDW,No
6180,6229-LSCKB,No
6181,2025-JKFWI,Yes
6182,4078-SAYYN,Yes
6183,1724-IQWNM,No
6184,8217-QYOHV,No
6185,5546-QUERU,No
6186,9940-HPQPG,Yes
6187,6897-UUBNU,No
6188,6127-IYJOZ,No
6189,6618-RYATB,Yes
6190,8930-XOTDP,No
6191,5916-QEWPT,No
6192,5060-TQUQN,Yes
6193,0531-XBKMM,Yes
6194,8465-SBRXP,Yes
6195,2408-PSJVE,No
6196,9079-YEXQJ,Yes
6197,9700-ZCLOT,No
6198,8738-JOKAR,No
6199,4534-WGCIR,Yes
6200,1930-WNXSB,No
6201,2685-SREOM,Yes
6202,3508-CFVZL,Yes
6203,0402-CQAJN,Yes
6204,6692-UDPJC,Yes
6205,1273-MTETI,Yes
6206,0657-DOGUM,Yes
6207,8792-AOROI,No
6208,0295-PPHDO,Yes
6209,5146-YYFRZ,No
6210,1195-OIYEJ,No
6211,5906-CVLHP,No
6212,3452-SRFEG,Yes
6213,4070-OKWVH,Yes
6214,5297-MDOIR,No
6215,6369-MCAKO,Yes
6216,4926-UMJZD,No
6217,6848-HJTXY,No
6218,6341-AEVKX,No
6219,4501-EQDRN,No
6220,2990-HWIML,No
6221,0682-USIXD,No
6222,6976-BWGLQ,Yes
6223,8065-QBYTO,Yes
6224,2133-TSRRM,No
6225,7603-USHJS,Yes
6226,7234-FECYN,Yes
6227,2511-ALLCS,Yes
6228,3191-CSNMG,No
6229,7952-OBOYL,No
6230,7470-DYNOE,No
6231,1545-ACTAS,No
6232,5876-HZVZM,No
6233,1400-MMYXY,Yes
6234,3085-QUOZK,No
6235,2363-BJLSL,No
6236,1956-YIFGE,No
6237,3926-CUQZX,No
6238,7921-LMDFQ,No
6239,2925-MXLSX,Yes
6240,5820-PTRYM,Yes
6241,9609-BENEA,Yes
6242,9945-PSVIP,No
6243,1041-RXHRA,No
6244,1750-CSKKM,No
6245,9108-EJFJP,No
6246,0530-IJVDB,Yes
6247,0508-SQWPL,No
6248,2215-ZAFGX,Yes
6249,8213-TAZPM,Yes
6250,7142-HVGBG,Yes
6251,1304-SEGFY,Yes
6252,7242-EDTYC,No
6253,2904-GGUAZ,Yes
6254,8267-ZNYVZ,No
6255,5136-GFPMB,Yes
6256,2595-KIWPV,No
6257,5243-SAOTC,Yes
6258,9398-MMQTO,No
6259,7619-PLRLP,Yes
6260,6457-GIRWB,No
6261,6508-NJYRO,No
6262,1450-SKCVI,No
6263,4710-NKCAW,Yes
6264,5306-BVTKJ,No
6265,0357-NVCRI,No
6266,5570-PTWEH,Yes
6267,2371-KFUOG,No
6268,0463-ZSDNT,No
6269,6502-MJQAE,No
6270,6257-DTAYD,Yes
6271,4616-ULAOA,Yes
6272,7693-LCKZL,Yes
6273,5996-EBTKM,Yes
6274,2758-RNWXS,No
6275,3454-JFUBC,No
6276,9039-ZVJDC,No
6277,6797-LNAQX,Yes
6278,2898-MRKPI,Yes
6279,2750-BJLSB,No
6280,2075-RMJIK,No
6281,9588-YRFHY,No
6282,6394-MFYNG,Yes
6283,1564-NTYXF,Yes
6284,9364-YKUVW,No
6285,5392-AKEMH,No
6286,2451-YMUXS,Yes
6287,3914-FDRHP,No
6288,3078-ZKNTS,No
6289,1024-KPRBB,No
6290,4690-PKDQG,Yes
6291,8155-IBNHG,Yes
6292,0886-QGENL,No
6293,9547-ITEFG,Yes
6294,7789-CRUVC,Yes
6295,8739-WWKDU,Yes
6296,8685-WHQPW,Yes
6297,4745-LSPLO,No
6298,8083-YTZES,Yes
6299,7240-FQLHE,Yes
6300,6664-FPDAC,Yes
6301,9972-VAFJJ,No
6302,0422-UXFAP,Yes
6303,1904-WAJAA,Yes
6304,5130-YPIRV,No
6305,2843-CQMEG,No
6306,6439-PKTRR,Yes
6307,5568-DMXZS,No
6308,8468-FZTOE,No
6309,6633-SYEUS,No
6310,3976-BWUCK,Yes
6311,5981-ZVXOT,Yes
6312,1684-FLBGS,Yes
6313,1389-WNUIB,Yes
6314,0376-OIWME,No
6315,3585-ISXZP,Yes
6316,0218-QNVAS,Yes
6317,6583-QGCSI,Yes
6318,0804-YGEQV,Yes
6319,7164-BPTUT,Yes
6320,4174-LPGTI,No
6321,2523-EWWZL,No
6322,0928-XUTSN,No
6323,0052-YNYOT,No
6324,6304-IJFSQ,No
6325,9586-JGQKH,Yes
6326,6075-SLNIL,Yes
6327,9347-AERRL,No
6328,0093-XWZFY,Yes
6329,1980-KXVPM,Yes
6330,7703-ZEKEF,Yes
6331,0723-DRCLG,Yes
6332,5482-NUPNA,No
6333,6691-CCIHA,Yes
6334,1685-BQULA,Yes
6335,9053-EJUNL,Yes
6336,0666-UXTJO,No
6337,1471-GIQKQ,No
6338,4807-IZYOZ,No
6339,1122-JWTJW,No
6340,9710-NJERN,No
6341,9837-FWLCH,No
6342,1699-HPSBG,No
6343,7203-OYKCT,Yes
6344,1035-IPQPU,Yes
6345,7398-LXGYX,Yes
6346,2823-LKABH,Yes
6347,8775-CEBBJ,No
6348,0550-DCXLH,No
6349,9281-CEDRU,No
6350,0871-OPBXW,No
6351,3605-JISKB,Yes
6352,6894-LFHLY,Yes
6353,9767-FFLEM,No
6354,0639-TSIQW,Yes
6355,8456-QDAVC,No
6356,2569-WGERO,No
6357,6840-RESVB,Yes
6358,2234-XADUH,Yes
6359,8361-LTMKD,Yes
6360,3186-AJIEK,No
